movie_id,imdb_id,title,original_title,status,original_language,adult,video,release_date,release_year,release_month,release_day_of_week,budget,revenue,net_profit,roi,runtime,movie_popularity,vote_average,vote_count,collection_name,is_part_of_franchise,primary_genre,primary_production_company,primary_country,director_name,cast,overview,tagline
20,tt0314412,My Life Without Me,My Life Without Me,Released,en,False,False,2003-03-07,2003.0,3.0,5.0,2500000,12300000,9800000,4.92,106,2.846,6.1,512,,0,Drama,El Deseo,Canada,Isabel Coixet,"Sarah Polley, Amanda Plummer, Scott Speedman, Mark Ruffalo, Leonor Watling, Debbie Harry, Maria de Medeiros, Julian Richings, Jessica Amlee, Kenya Jo Kennedy, Camille Martinez, Alfred Molina, Esther García",A fatally ill mother with only two months to live creates a list of things she wants to do before she dies without telling her family of her illness.,What you are… is what you leave behind.
22,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,Released,en,False,False,2003-07-09,2003.0,7.0,3.0,140000000,655011224,515011224,4.6786516,143,30.786,7.8,22644,Pirates of the Caribbean Collection,1,Adventure,Walt Disney Pictures,United States,Gore Verbinski,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley, Jack Davenport, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Damian O'Hare, Giles New, Angus Barnett, David Bailie, Michael Berry Jr., Isaac C. Singleton, Jr., Kevin McNally, Treva Etienne, Zoe Saldaña, Guy Siner, Ralph P. Martin, Paula J. Newman, Paul Keith, Dylan Smith, Lucinda Dryzek, Michael Sean Tighe, Greg Ellis, Dustin Seavey, Christian Martin, Trevor Goddard, Vince Lozano, Ben Wilson, Antonio Valentino, Lauren Maher, Brye Cooper, Mike Babcock, Owen Finnegan, Ian McIntyre, Vanessa Branch, Sam Roberts, Ben Roberts, Martin Klebba, Félix Castro, Mike Haberecht, Rudolph McCollum, Gerard J. Reyes, M. Scott Shields, Christopher Sullivan, Craig Thomson, Fred Toft, D.P. FitzGerald, Jerry Gauny, Maxie J. Santillan Jr., Michael Earl Lane, Tobias McKinney, David Patykewich, Tommy Schooler, Michael A. Thompson, Michael W. Williams, José Zelaya, Finneus Egan, Don LaDaga, LeJon Stewart, Israel Aduramo, Luke de Woolfson, Matthew Bowyer, Christopher S. Capp, Gregory Ryan Alosio, Jordi Caballero, Tamara Castle, Paul Gagné, Joe Grisaffi, James McAuley","When wily pirate Captain Barbossa seizes Jack Sparrow’s beloved ship, the Black Pearl, and kidnaps the governor’s daughter, Elizabeth Swann, blacksmith Will Turner reluctantly teams up with the unpredictable pirate Jack to rescue her—only to uncover a terrifying curse that turns Barbossa’s crew into the undead.",Prepare to be blown out of the water.
24,tt0266697,Kill Bill: Vol. 1,Kill Bill: Vol. 1,Released,en,False,False,2003-10-10,2003.0,10.0,5.0,30000000,180906076,150906076,6.030202533333333,111,24.393,8.0,19292,Kill Bill Collection,1,Action,Miramax,United States,Quentin Tarantino,"Uma Thurman, Lucy Liu, Vivica A. Fox, Daryl Hannah, David Carradine, Michael Madsen, Julie Dreyfus, Chiaki Kuriyama, Sonny Chiba, Gordon Liu, Michael Parks, Michael Bowen, Jun Kunimura, Kenji Ohba, Yuki Kazamatsuri, James Parks, Sakichi Sato, Jonathan Loughran, Yoshiyuki Morishita, Tetsuro Shimaguchi, Kazuki Kitamura, Yoji Tanaka, Issey Takahashi, So Yamanaka, Juri Manase, Akaji Maro, Goro Daimon, Shun Sugata, Zhang Jinzhan, Hu Xiaohui, Ambrosia Kelley, Sachiko Fujii, Yoshiko Yamaguchi, Ronnie Yoshiko Fujiyama, Shu Lan Tuan, Ai Maeda, Naomi Kusumi, Hikaru Midorikawa","An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",Here comes the bride.
25,tt0418763,Jarhead,Jarhead,Released,en,False,False,2005-11-04,2005.0,11.0,5.0,72000000,97076152,25076152,1.348279888888889,123,8.673,6.7,3239,Jarhead Collection,1,Drama,Neal Street Productions,United Kingdom,Sam Mendes,"Jake Gyllenhaal, Jamie Foxx, Peter Sarsgaard, Scott MacDonald, Chris Cooper, Laz Alonso, Lucas Black, Brian Geraghty, Damion Poitier, Jocko Sims, Dennis Haysbert, John Krasinski, Kevin Foster, Riad Galayini, Craig Coyne, Katherine Randolph, Rini Bell, Dendrie Taylor, James Morrison, Ming Lo, Brianne Davis, Evan Jones, Todd Jensen, Nick Dash, Jacob Vargas, Iván Fenyő, Martin Papazian, Becky Boxer, Mark Davis, Kareem J. Grimes, Merik Tadros, Alexis Hernandez","Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swofford and his unit are sent to the Persian Gulf where they are eager to fight, but are forced to stay back from the action. Swofford struggles with the possibility of his girlfriend cheating on him, and as his mental state deteriorates, his desire to kill increases.",Welcome to the suck.
27,tt0411705,9 Songs,9 Songs,Released,en,False,False,2004-07-16,2004.0,7.0,5.0,1000000,1574623,574623,1.574623,70,18.268,5.5,597,,0,Drama,Revolution Films,United Kingdom,Michael Winterbottom,"Kieran O'Brien, Margo Stilley, Courtney Taylor-Taylor, Alex Kapranos, Guy Garvey, Robert Levon Been, Peter Hayes, Gruff Rhys, Jason Stollsteimer, Marcie Bolen, Michael Nyman, Bobby Gillespie","Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.","2 lovers, one summer, and the 9 songs that defined them."
28,tt0078788,Apocalypse Now,Apocalypse Now,Released,en,False,False,1979-05-19,1979.0,5.0,6.0,31500000,150000000,118500000,4.761904761904762,147,21.027,8.3,9296,,0,Drama,American Zoetrope,United States,Francis Ford Coppola,"Martin Sheen, Marlon Brando, Frederic Forrest, Albert Hall, Laurence Fishburne, Sam Bottoms, Robert Duvall, G.D. Spradlin, Harrison Ford, Jerry Ziesmer, Scott Glenn, Kerry Rossall, James Keane, Tom Mason, Cynthia Wood, Dennis Hopper, Colleen Camp, Linda Carpenter, Aurore Clément, Jack Thibeau, Glenn Walken, Damien Leake, Marc Coppola, Bill Graham, Herb Rice, Jerry Ross, Charles Robinson, Nick Nicholson, Don Gordon Bell, R. Lee Ermey, Jim Gaines, Vittorio Storaro, Evan A. Lottman, Francis Ford Coppola, Henry Strzalkowski, William Upton, George Cantero, Joe Estevez, Bo Byers, Christian Marquand, Michel Pitton, David Olivier, Chrystel Le Pelletier, Roman Coppola, Gian-Carlo Coppola, Robert Julian, Yvon LeSeaux, Daniel Kiewit, Hattie James","At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",This is the end...
33,tt0105695,Unforgiven,Unforgiven,Released,en,False,False,1992-08-07,1992.0,8.0,5.0,14400000,159157447,144757447,11.05260048611111,130,12.516,7.9,5063,,0,Western,Malpaso Productions,United States,Clint Eastwood,"Clint Eastwood, Gene Hackman, Morgan Freeman, Jaimz Woolvett, Richard Harris, Saul Rubinek, Frances Fisher, Anna Thomson, David Mucci, Rob Campbell, Anthony James, Tara Frederick, Beverley Elliott, Liisa Repo-Martell, Shane Meier, Aline Levasseur, Cherrilene Cardinal, Josie Smith, Robert Koons, Ron White, Mina E. Mina, Henry Kope, Jeremy Ratchford, John Pyper-Ferguson, Jefferson Mappin, Walter Marsh, Garner Butler, Larry Reese, Blair Haynes, Frank C. Turner, Sam Karas, Lochlyn Munro, Ben Cardinal, Philip Maurice Hayes, Michael Charrois, William Davidson, Paul Anthony McLean, James Herman, Michael Maurer, Larry Joshua, George Orrison, Greg Goossen","William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",Some legends will never be forgotten. Some wrongs can never be forgiven.
35,tt0462538,The Simpsons Movie,The Simpsons Movie,Released,en,False,False,2007-07-25,2007.0,7.0,3.0,75000000,527068851,452068851,7.02758468,87,18.754,7.0,8681,The Simpsons Movie Collection,1,Animation,Gracie Films,United States,David Silverman,"Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith, Hank Azaria, Harry Shearer, Pamela Hayden, Tress MacNeille, Albert Brooks, Karl Wiedergott, Marcia Wallace, Russi Taylor, Maggie Roswell, Phil Rosenthal, Billie Joe Armstrong, Mike Dirnt, Tré Cool, Joe Mantegna, Tom Hanks","After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",See our family. And feel better about yours.
38,tt0338013,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,Released,en,False,False,2004-03-19,2004.0,3.0,5.0,20000000,72258126,52258126,3.6129063,108,18.239,8.1,16628,,0,Drama,Anonymous Content,United States,Michel Gondry,"Jim Carrey, Kate Winslet, Kirsten Dunst, Mark Ruffalo, Elijah Wood, Tom Wilkinson, Jane Adams, David Cross, Deirdre O'Connell, Thomas Jay Ryan, Ryan Whitney, Lola Daehler, Debbon Ayer, Gerry Robert Byrne, Brian Price, Josh Flitter, Paulie Litt, Amir Ali Said, Lauren Adler","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",You can erase someone from your mind. Getting them out of your heart is another story.
55,tt0245712,Amores Perros,Amores perros,Released,es,False,False,2000-06-16,2000.0,6.0,5.0,2000000,20908467,18908467,10.4542335,154,8.484,7.6,2986,,0,Drama,Altavista Films,Mexico,Alejandro G. Iñárritu,"Emilio Echevarría, Gael García Bernal, Goya Toledo, Álvaro Guerrero, Vanessa Bauche, Jorge Salinas, Marco Pérez, Rodrigo Murray, Humberto Busto, Gerardo Campbell, Rosa María Bianchi, Dunia Saldívar, Adriana Barraza, José Sefami, Lourdes Echevarría, Laura Almela, Gustavo Sánchez Parra, Dagoberto Gama, Rodrigo Ostap, Patricio Castillo, Roberto Medina, Carlos Samperio, Mauricio Martínez, Ricardo Dalmacci, Gustavo Muñoz, Heriberto del Castillo","A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man.",Love. Betrayal. Death.
58,tt0383574,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,Released,en,False,False,2006-07-06,2006.0,7.0,4.0,200000000,1066179747,866179747,5.330898735,151,26.457,7.4,17481,Pirates of the Caribbean Collection,1,Adventure,Walt Disney Pictures,United States,Gore Verbinski,"Johnny Depp, Orlando Bloom, Keira Knightley, Jack Davenport, Bill Nighy, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Kevin McNally, David Bailie, Stellan Skarsgård, Tom Hollander, Naomie Harris, Martin Klebba, David Schofield, Alex Norton, Lauren Maher, Nej Adamson, Jimmy Roussounis, Moray Treadwell, San Shella, Jim Cody Williams, Michael Miranda, Luke de Woolfson, Derrick O'Connor, Georges Trillat, Israel Aduramo, Gerry O'Brien, Dermot Keaney, Clive Ashborn, Robbie Gee, Neil Panlasigui, Matthew Bowyer, Max Baker, Steve Speirs, John Boswall, Winston Ellis, Christopher Adamson, Andy Beckwith, Jonathan Linsley, Sylver, Simon Meacock, Natsuko Ohama, Josie Dapar, Vanessa Branch, David Sterne, David Keyes, Anthony Patricio, Barry McEvoy, Michael Enright, Hernando ""Sweepy"" Molina, John Mackie, Spider Madison, Bud Mathis, Marco Khan, David Zahedian, Faouzi Brahimi, Jonathan Limbo, Ho-Kwan Tse, Reggie Lee, LeJon Stewart, Christopher S. Capp, Félix Castro, Mike Haberecht, Rudolph McCollum, Gerard J. Reyes, M. Scott Shields, Chris Sullivan, Craig Thomson, Fred Toft, Geoffrey Rush, Jerald Garner","Captain Jack Sparrow’s got a blood debt to pay: he owes his soul to the legendary Davy Jones, ghastly Ruler of the Ocean Depths. To escape eternal servitude aboard the Flying Dutchman, ever-crafty Jack must track down the still-beating heart of Jones. But he won’t do it alone: Will Turner and Elizabeth Swann are drawn back into another one of his perilous quests—assuming they can evade execution for aiding a pirate.",Captain Jack is back!
59,tt0399146,A History of Violence,A History of Violence,Released,en,False,False,2005-09-23,2005.0,9.0,5.0,32000000,61477797,29477797,1.92118115625,96,8.715,7.2,3835,,0,Drama,New Line Cinema,Germany,David Cronenberg,"Viggo Mortensen, Maria Bello, Ed Harris, William Hurt, Ashton Holmes, Peter MacNeill, Stephen McHattie, Greg Bryk, Kyle Schmid, Sumela Kay, Gerry Quigley, Deborah Drakeford, Heidi Hayes, Aidan Devine, Bill MacDonald, Michelle McCree, Ian Matthews, R.D. Reid, Morgan Kelly, Martha Reilly, Jason Barbeck, Bruce Beaton, Neven Pajkic, Brendan Connor, Nick Antonacci, John Watson, Don Allison, Brittany Payer, Mitch Boughs, April Mullen, George King, Shawn Campbell",An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,Tom Stall had the perfect life...until he became a hero.
62,tt0062622,2001: A Space Odyssey,2001: A Space Odyssey,Released,en,False,False,1968-04-02,1968.0,4.0,2.0,12000000,71923560,59923560,5.99363,149,23.518,8.0,12856,The Space Odyssey Series,1,Adventure,Metro-Goldwyn-Mayer,United Kingdom,Stanley Kubrick,"Keir Dullea, Gary Lockwood, William Sylvester, Douglas Rain, Daniel Richter, Leonard Rossiter, Margaret Tyzack, Robert Beatty, Sean Sullivan, Frank W. Miller, Bill Weston, Ed Bishop, Glenn Beck, Alan Gifford, Ann Gillis, Edwina Carroll, Penny Brahms, Heather Downham, Mike Lovell, John Ashley, Jimmy Bell, David Charkham, Keith Denny, Jonathan Daw, Péter Delmár, Terry Duggan, David Fleetwood, Danny Grover, Brian Hawley, David Hines, Anthony Jackson, John Jordan, Scott MacKee, Laurence Marchant, Darryl Paes, Joe Refalo, Andy Wallace, Bob Wilyman, Richard Woods, Maggie London, Chela Matthison, Judy Keirn, Vivian Kubrick, Kenneth Kendall, Kevin Scott, Martin Amor, S. Newton Anderson, Sheraton Blount, Ann Bormann, Julie Croft, Penny Francis, Marcella Markham, Irena Marr, Krystyna Marr, Kim Neil, Jane Pearl, Penny Pearl, Burnell Tucker, John Swindells, John Clifford, Stanley Kubrick, Harry Fielder","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",An epic drama of adventure and exploration.
63,tt0114746,Twelve Monkeys,Twelve Monkeys,Released,en,False,False,1995-12-29,1995.0,12.0,5.0,29000000,168841459,139841459,5.822119275862069,129,13.372,7.6,9319,,0,Thriller,Universal Pictures,United States,Terry Gilliam,"Bruce Willis, Madeleine Stowe, Brad Pitt, Christopher Plummer, David Morse, Jon Seda, Christopher Meloni, Joey Perillo, LisaGay Hamilton, Matt Ross, Annie Golden, Michael Chance, H. Michael Walls, Bob Adrian, Bill Raymond, Ernest Abuba, Nell Johnson, Rozwill Young, Joseph Melito, Frank Gorshin, Aaron Michael Lacey, Vernon Campbell, Simon Jones, Carol Florence, Irma St. Paule, Frederick Strother, Charles Techman, Rick Warner, Anthony 'Chip' Brienza, Bruce Kirkpatrick, Wilfred Williams, Joilet Harris, Drucie McDaniel, John Blaisse, Louis Lippa, Stan Kang, Pat Dias, Felix Pire, Karl Warren, Joseph McKenna, Stephen Bridgewater, Ray Huffman, Charley Scalies, Paul Meshejian, Kevin Thigpen, Jann Ellis, Michael Ryan Segal, Korchenko, Robert O'Neill, Harry O'Toole, Chuck Jeffreys, Barry Price, John Panzarella, Janet Zappala, Lisa Talerico, Tiffany Baldwin, C.J. Byrnes, Tom Detrik, Joe Gerety, Bonnie Loev, Raymond Mamrak, Allelon Ruggiero, Thang, Sal Mazzotta, Bart the Bear, Donald Faison, Richard Stanley, Crispian Sallis","In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly and the son of a famous virus expert who may hold the key to the Army of the 12 Monkeys; thought to be responsible for unleashing the killer disease.",The future is history.
64,tt0287467,Talk to Her,Hable con ella,Released,es,False,False,2002-03-15,2002.0,3.0,5.0,6500000,64826117,58326117,9.97324876923077,112,4.825,7.6,1472,,0,Drama,El Deseo,Spain,Pedro Almodóvar,"Javier Cámara, Darío Grandinetti, Leonor Watling, Rosario Flores, Mariola Fuentes, Geraldine Chaplin, Pina Bausch, Malou Airaudo, Caetano Veloso, Roberto Álvarez, Elena Anaya, Lola Dueñas, Adolfo Fernández, Ana Fernández, Chus Lampreave, Helio Pedregal, Paz Vega, Fele Martínez, Carmen Machi, Agustín Almodóvar, Carlos García Cambero, Esther García, Lola García, Fernando Iglesias, Marisa Paredes, Cecilia Roth, Loles León",Two men share an odd friendship while they care for two women who are both in deep comas.,
65,tt0298203,8 Mile,8 Mile,Released,en,False,False,2002-11-08,2002.0,11.0,5.0,41000000,242875078,201875078,5.923782390243902,111,10.098,7.1,7936,,0,Drama,Imagine Entertainment,Germany,Curtis Hanson,"Eminem, Kim Basinger, Mekhi Phifer, Brittany Murphy, Evan Jones, Omar Benson Miller, De'Angelo Wilson, Eugene Byrd, Taryn Manning, Larry Hudson, Proof, Mike Bell, DJ Head, Michael Shannon, Chloe Greenfield, Mary Hannigan, Anthony Mackie, Strike, Nashawn 'Ox' Breedlove, Na'Keya Snoddy, Malik Barnhardt, Day Golfin, Allen Adams, Hom, Obie Trice, Njeri Earth, Jennifer Kitchen, Kyla Womack, Melissa Zaglanikzny, Rockey Black, Craig Chandler, Paul Bates, Miz-Korona, Xzibit, Abdul Salaam El Razzac, Steven Monroe, John Smith Jr., Venicia Foreman, Waverly W. Alford II, Bushman, Adam Brook, Brandon T. Jackson","For Jimmy Smith, Jr., life is a daily fight just to keep hope alive. Feeding his dreams in Detroit's vibrant music scene, Jimmy wages an extraordinary personal struggle to find his own voice - and earn a place in a world where rhymes rule, legends are born and every moment… is another chance.",Every moment is another chance.
66,tt0118548,Absolute Power,Absolute Power,Released,en,False,False,1997-02-14,1997.0,2.0,5.0,50000000,50100000,100000,1.002,121,5.547,6.7,1279,,0,Drama,Castle Rock Entertainment,United States,Clint Eastwood,"Clint Eastwood, Gene Hackman, Ed Harris, Laura Linney, Judy Davis, Scott Glenn, Dennis Haysbert, E.G. Marshall, Melora Hardin, Kenneth Welsh, Penny Johnson Jerald, Richard Jenkins, Mark Margolis, Elaine Kagan, Alison Eastwood, Yau-Gene Chan, George Orrison, Charles McDaniel, John Lyle Campbell, Kimber Eastwood, Eric Dahlquist Jr., Jack Stewart Taylor, Joy Ehrlich, Robert Harvey","A master thief coincidentally is robbing a house where a murder—in which the President of the United States is involved—occurs in front of his eyes. He is forced to run, while holding evidence that could convict the President.",Corrupts absolutely.
68,tt0088846,Brazil,Brazil,Released,en,False,False,1985-02-20,1985.0,2.0,3.0,15000000,9953708,-5046292,0.6635805333333333,143,9.647,7.7,3800,,0,Comedy,Embassy International Pictures,United Kingdom,Terry Gilliam,"Jonathan Pryce, Robert De Niro, Katherine Helmond, Ian Holm, Bob Hoskins, Michael Palin, Ian Richardson, Peter Vaughan, Kim Greist, Jim Broadbent, Barbara Hicks, Charles McKeown, Derrick O'Connor, Kathryn Pogson, Bryan Pringle, Sheila Reid, John Flanagan, Roger Ashton-Griffiths, John Pierce Jones, Nigel Planer, Terence Bayler, Gorden Kaye, Jack Purvis, Howard Lew Lewis, Ray Cooper, Brian Miller, Simon Jones, Derek Deadman, Bill Wallis, Myrtle Devenish, Ann Way, Don Henderson, Oscar Quitak, Harold Innocent, John Grillo, Ralph Nossek, David Gant, James Coyle, Patrick Connor, Elizabeth Spender, Russell Keith Grant, Terry Gilliam, Winston Dennis","Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",It's only a state of mind.
69,tt0358273,Walk the Line,Walk the Line,Released,en,False,False,2005-09-13,2005.0,9.0,2.0,28000000,186800000,158800000,6.671428571428572,136,8.917,7.5,3191,,0,Drama,Tree Line Films,Germany,James Mangold,"Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick, Dallas Roberts, Dan John Miller, Larry Bagby, Shelby Lynne, Tyler Hilton, Waylon Payne, Shooter Jennings, Sandra Ellis Lafferty, Dan Beene, Clay Steakley, Johnathan Rice, Johnny Holiday, Ridge Canipe, Lucas Till, Carly Nahon, McGhee Monteith, Wyatt Entrekin, Hailey Anne Nelson, Kerris Dorsey, Delaney Keefe, Victoria Hester, Deborah Rawlings, James DeForest Parker, James Keach, Davielle Boyce, Glenn Alan Gardner, Danny Vinson, Dave McPhail, Bob King, Natalie Canerday, Rhoda Griffis, Jeff Bailey, Ross Harkins, J.D. Evermore, Helen Ingebritsen, J.W. Williams, Shane Bowen, Tim Ware, Dolan Wilson, J. Allen Scott, Clare Grant, Michael Ingersoll, Carter Thrower, J.P. McNeely, Brian Deas, Glenda Pannell, Amy Lavere, Tracee Mae Miller, Ken Axmaker Jr., Bryce Blackman, Garnet Brooks, David Caffey, John Carter Cash, Mark Alan Compton, Brian Crider, Richard Crowe, Josh Driver, Jeff Evans, Geoff Falk, Jan Falk, Marc Farley, Evelyn Diana Frogge-Chabot, Gavin Lindsay Goode, Cody Hanford, L. Michele Hester, Kimberly Hill, Jason Lewin, Katie Lindsey, Mathew Luschek, Donald Meyers, Michael Montgomery, Zach Navarro, Rich Parham, Chris Plumlee, Kevin Scroggs, Laura Lynn Seguin, Brit Shaw, Melissa Goodwin Shepherd, Ben Taylor, Frank Hoyt Taylor, Danny Thomas, Sheila Thomas, Dave Thompson, Jim Wright, Laurie Johnson","A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",Love is a burning thing.
70,tt0405159,Million Dollar Baby,Million Dollar Baby,Released,en,False,False,2004-12-05,2004.0,12.0,0.0,30000000,216763646,186763646,7.2254548666666665,132,11.61,8.0,10528,,0,Drama,Lakeshore Entertainment,Switzerland,Clint Eastwood,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel, Mike Colter, Lucia Rijker, Brían F. O'Byrne, Anthony Mackie, Margo Martindale, Riki Lindhome, Michael Peña, Benito Martinez, Bruce MacVittie, David Powledge, Joe D'Angerio, Marcus Chait, Tom McCleister, Erica Grant, Naveen, Morgan Eastwood, Jamison Yang, Dean Familton, Louis Moret, Vincent Foster, Jon D. Schorle II, Marty Sammon, Steven M. Porter, Ray Corona, Ming Lo, Miguel Pérez, Jim Cantafio, Ted Grossman, Ned Eisenberg, Marco Rodríguez, Roy Nugent, Don Familton, Mark Thomason, Brian T. Finney, Spice Williams-Crosby, Kim Strauss, Rob Maron, Kirsten Berman, Susan Krebs, Sunshine Chantal Parkman, Kim Dannenberg, Eddie Bates, Jimmy Alioto, Jason Williams, Nina Avetisova, Michael Bentt, Bruce Gerard Brown Jr., McKay Stewart, Jude Ciccolella, Kimberly Estrada, Sean LoGrasso, Sean O'Kane, Rosine 'Ace' Hatem, Bridgett Riley, Boni Yanagisawa, Christina Cox, Mimi Lesseos","Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.","Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love."
71,tt0249462,Billy Elliot,Billy Elliot,Released,en,False,False,2000-09-28,2000.0,9.0,4.0,5000000,109280263,104280263,21.8560526,111,5.307,7.6,4150,,0,Drama,Universal Pictures,France,Stephen Daldry,"Jamie Bell, Gary Lewis, Julie Walters, Jean Heywood, Jamie Draven, Stuart Wells, Mike Elliot, Billy Fane, Nicola Blackwell, Carol McGuigan, Joe Renton, Colin MacLachlan, Janine Birkett, Trevor Fox, Charlie Hardwick, Denny Ferguson, Dennis Lingard, Matthew James Thomas, Stephen Mangan, Paul Ridley, Patrick Malahide, Barbara Leigh-Hunt, Imogen Claire, Diana Kent, Neil North, Lee Williams, Petra Siniawski, Merelina Kendall, Zoë Bell, Tracey Wilkinson, Merryn Owen, Adam Cooper, Dylan Barnes, Liam Elcoat, Adam Galbraith, Darren Jacobs, Hendrick January, Sharon Percy, Ken Richardson, Leonard Silver, Lee Smikle, Catherine Turgoose, Damian Winter-Higgins","County Durham, England, 1984. The miners' strike has started and the police have started coming up from Bethnal Green, starting a class war with the lower classes suffering. Caught in the middle of the conflict is 11-year old Billy Elliot, who, after leaving his boxing club for the day, stumbles upon a ballet class and finds out that he's naturally talented. He practices with his teacher Mrs. Wilkinson for an upcoming audition in Newcastle-upon Tyne for the royal Ballet school in London.",Inside every one of us is a special talent waiting to come out. The trick is finding it.
73,tt0120586,American History X,American History X,Released,en,False,False,1998-07-01,1998.0,7.0,3.0,20000000,23900000,3900000,1.195,119,17.566,8.3,12815,,0,Drama,New Line Cinema,United States,Tony Kaye,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry, Joe Cortese, Jason Bose Smith, Antonio David Lyons, Alex Sol, Keram Malicki-Sánchez, Giuseppe Andrews, Michelle Christine White, Jonathan Fowler Jr., Christopher Masterson, Nicholas R. Oleson, Jordan Marder, Paul Le Mat, Thomas L. Bellissimo, Cherish Lee, Sam Vlahos, Tara Blanchard, Anne Lambton, Steve Wolford, Richard Noyce, Danso Gordon, Jim Norton, David Basulto, Alexis Rose Coen, Kiante Elam, Paul Hopkins, Keith Odett, Paul E. Short, Nigel Miguel, Darrell Britt, Robert 'Duckie' Carpenter, Sydney 'Big Dawg' Colston, John Embry, Maximillian Kesmodel, Allie Moss, Barbie Marie, Selwyn Ward, Sam Sarpong, Denney Pierce, Glendon Rich","Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",Some legacies must end.
